Fecha,Hora,Saturación de oxígeno
2026.08.27 00:10:00,00:10:00,95.0
2026.08.27 00:21:00,00:21:00,95.0
2026.08.27 00:46:00,00:46:00,97.0
2026.08.27 00:55:00,00:55:00,98.0
2026.08.27 01:01:00,01:01:00,97.0
2026.08.27 01:11:00,01:11:00,97.0
2026.08.27 01:21:00,01:21:00,97.0
2026.08.27 01:31:00,01:31:00,97.0
2026.08.27 01:40:00,01:40:00,97.0
2026.08.27 01:50:00,01:50:00,97.0
2026.08.27 02:00:00,02:00:00,97.0
2026.08.27 02:10:00,02:10:00,97.0
2026.08.27 02:20:00,02:20:00,97.0
2026.08.27 02:30:00,02:30:00,97.0
2026.08.27 02:46:00,02:46:00,97.0
2026.08.27 02:50:00,02:50:00,97.0
2026.08.27 03:00:00,03:00:00,97.0
2026.08.27 03:10:00,03:10:00,97.0
2026.08.27 03:20:00,03:20:00,98.0
2026.08.27 03:30:00,03:30:00,98.0
2026.08.27 03:40:00,03:40:00,98.0
2026.08.27 03:50:00,03:50:00,98.0
2026.08.27 04:00:00,04:00:00,98.0
2026.08.27 04:10:00,04:10:00,96.0
2026.08.27 04:20:00,04:20:00,96.0
2026.08.27 04:30:00,04:30:00,96.0
2026.08.27 04:40:00,04:40:00,96.0
2026.08.27 04:50:00,04:50:00,97.0
2026.08.27 05:01:00,05:01:00,98.0
2026.08.27 05:11:00,05:11:00,98.0
2026.08.27 05:21:00,05:21:00,97.0
2026.08.27 05:31:00,05:31:00,99.0
2026.08.27 05:41:00,05:41:00,98.0
2026.08.27 05:51:00,05:51:00,97.0
2026.08.27 06:01:00,06:01:00,97.0
2026.08.27 06:11:00,06:11:00,97.0
2026.08.27 06:21:00,06:21:00,98.0
2026.08.27 06:31:00,06:31:00,97.0
2026.08.27 06:50:00,06:50:00,97.0
2026.08.27 07:03:00,07:03:00,98.0
2026.08.27 07:10:00,07:10:00,97.0
2026.08.27 07:40:00,07:40:00,96.0
2026.08.27 08:16:00,08:16:00,95.0
2026.08.27 08:36:00,08:36:00,96.0
2026.08.27 09:01:00,09:01:00,95.0
2026.08.27 09:16:00,09:16:00,95.0
2026.08.27 12:56:00,12:56:00,96.0
2026.08.27 13:06:00,13:06:00,96.0
2026.08.27 14:16:00,14:16:00,96.0
2026.08.27 14:26:00,14:26:00,96.0
2026.08.27 15:26:00,15:26:00,95.0
2026.08.27 16:01:00,16:01:00,95.0
2026.08.27 16:10:00,16:10:00,96.0
2026.08.27 17:40:00,17:40:00,96.0
2026.08.27 20:56:00,20:56:00,96.0
2026.08.27 21:06:00,21:06:00,96.0
2026.08.27 21:26:00,21:26:00,95.0
2026.08.27 21:36:00,21:36:00,95.0
2026.08.27 21:56:00,21:56:00,95.0
2026.08.27 22:06:00,22:06:00,95.0
2026.08.27 22:26:00,22:26:00,95.0
2026.08.27 22:36:00,22:36:00,95.0
2026.08.27 22:46:00,22:46:00,96.0
2026.08.27 22:56:00,22:56:00,96.0
2026.08.27 23:24:00,23:24:00,96.0
2026.08.27 23:50:00,23:50:00,96.0
2026.08.28 00:06:00,00:06:00,96.0
2026.08.28 00:12:00,00:12:00,96.0
2026.08.28 00:26:00,00:26:00,97.0
2026.08.28 00:33:00,00:33:00,97.0
2026.08.28 00:40:00,00:40:00,96.0
2026.08.28 01:10:00,01:10:00,96.0
2026.08.28 01:23:00,01:23:00,97.0
2026.08.28 01:31:00,01:31:00,97.0
2026.08.28 01:41:00,01:41:00,96.0
2026.08.28 01:50:00,01:50:00,97.0
2026.08.28 02:00:00,02:00:00,96.0
2026.08.28 02:10:00,02:10:00,96.0
2026.08.28 02:20:00,02:20:00,96.0
2026.08.28 02:30:00,02:30:00,97.0
2026.08.28 02:50:00,02:50:00,97.0
2026.08.28 03:00:00,03:00:00,98.0
2026.08.28 03:10:00,03:10:00,99.0
2026.08.28 03:20:00,03:20:00,99.0
2026.08.28 03:30:00,03:30:00,97.0
2026.08.28 03:40:00,03:40:00,96.0
2026.08.28 03:50:00,03:50:00,97.0
2026.08.28 04:00:00,04:00:00,98.0
2026.08.28 04:10:00,04:10:00,98.0
2026.08.28 04:23:00,04:23:00,97.0
2026.08.28 04:30:00,04:30:00,96.0
2026.08.28 04:40:00,04:40:00,97.0
2026.08.28 04:50:00,04:50:00,97.0
2026.08.28 05:00:00,05:00:00,97.0
2026.08.28 05:11:00,05:11:00,98.0
2026.08.28 05:21:00,05:21:00,98.0
2026.08.28 05:31:00,05:31:00,98.0
2026.08.28 05:41:00,05:41:00,99.0
2026.08.28 05:51:00,05:51:00,99.0
2026.08.28 06:01:00,06:01:00,97.0
2026.08.28 06:11:00,06:11:00,98.0
2026.08.28 06:21:00,06:21:00,98.0
2026.08.28 06:31:00,06:31:00,97.0
2026.08.28 06:41:00,06:41:00,97.0
2026.08.28 06:50:00,06:50:00,97.0
2026.08.28 07:01:00,07:01:00,98.0
2026.08.28 07:20:00,07:20:00,97.0
2026.08.28 07:30:00,07:30:00,98.0
2026.08.28 07:40:00,07:40:00,96.0
2026.08.28 07:50:00,07:50:00,96.0
2026.08.28 08:00:00,08:00:00,97.0
2026.08.28 08:10:00,08:10:00,97.0
2026.08.28 08:21:00,08:21:00,97.0
2026.08.28 08:37:00,08:37:00,97.0
2026.08.28 08:41:00,08:41:00,97.0
2026.08.28 08:51:00,08:51:00,98.0
2026.08.28 09:01:00,09:01:00,98.0
2026.08.28 09:20:00,09:20:00,98.0
2026.08.28 10:06:00,10:06:00,96.0
2026.08.28 10:26:00,10:26:00,95.0
2026.08.28 10:31:00,10:31:00,96.0
2026.08.28 11:06:00,11:06:00,96.0
2026.08.28 11:36:00,11:36:00,95.0
2026.08.28 11:50:00,11:50:00,96.0
2026.08.28 12:12:00,12:12:00,93.0
2026.08.28 12:46:00,12:46:00,96.0
2026.08.28 12:56:00,12:56:00,96.0
2026.08.28 13:06:00,13:06:00,96.0
2026.08.28 13:56:00,13:56:00,97.0
2026.08.28 14:16:00,14:16:00,96.0
2026.08.28 14:56:00,14:56:00,96.0
2026.08.28 15:06:00,15:06:00,96.0
2026.08.28 16:46:00,16:46:00,96.0
2026.08.28 17:16:00,17:16:00,95.0
2026.08.28 17:56:00,17:56:00,97.0
2026.08.28 18:56:00,18:56:00,96.0
2026.08.28 19:26:00,19:26:00,96.0
2026.08.28 20:06:00,20:06:00,95.0
2026.08.28 20:46:00,20:46:00,96.0
2026.08.28 20:56:00,20:56:00,95.0
2026.08.28 21:06:00,21:06:00,96.0
2026.08.28 21:36:00,21:36:00,96.0
2026.08.28 22:16:00,22:16:00,96.0
2026.08.28 22:26:00,22:26:00,96.0
2026.08.28 22:36:00,22:36:00,96.0
2026.08.28 23:26:00,23:26:00,96.0
2026.08.28 23:36:00,23:36:00,96.0
2026.08.29 00:06:00,00:06:00,96.0
2026.08.29 00:16:00,00:16:00,95.0
2026.08.29 00:23:00,00:23:00,96.0
2026.08.29 00:46:00,00:46:00,96.0
2026.08.29 00:56:00,00:56:00,96.0
2026.08.29 01:06:00,01:06:00,96.0
2026.08.29 01:16:00,01:16:00,96.0
2026.08.29 01:26:00,01:26:00,96.0
2026.08.29 01:36:00,01:36:00,96.0
2026.08.29 01:46:00,01:46:00,95.0
2026.08.29 02:16:00,02:16:00,96.0
2026.08.29 02:46:00,02:46:00,96.0
2026.08.29 02:56:00,02:56:00,97.0
2026.08.29 03:06:00,03:06:00,96.0
2026.08.29 03:15:00,03:15:00,96.0
2026.08.29 03:20:00,03:20:00,96.0
2026.08.29 04:13:00,04:13:00,96.0
2026.08.29 04:30:00,04:30:00,97.0
2026.08.29 04:40:00,04:40:00,97.0
2026.08.29 04:50:00,04:50:00,97.0
2026.08.29 05:00:00,05:00:00,97.0
2026.08.29 05:10:00,05:10:00,97.0
2026.08.29 05:20:00,05:20:00,97.0
2026.08.29 05:30:00,05:30:00,97.0
2026.08.29 05:40:00,05:40:00,96.0
2026.08.29 05:56:00,05:56:00,97.0
2026.08.29 06:00:00,06:00:00,97.0
2026.08.29 06:10:00,06:10:00,97.0
2026.08.29 06:20:00,06:20:00,96.0
2026.08.29 06:30:00,06:30:00,96.0
2026.08.29 06:40:00,06:40:00,96.0
2026.08.29 06:50:00,06:50:00,98.0
2026.08.29 07:00:00,07:00:00,98.0
2026.08.29 07:10:00,07:10:00,97.0
2026.08.29 07:20:00,07:20:00,97.0
2026.08.29 07:30:00,07:30:00,98.0
2026.08.29 07:40:00,07:40:00,96.0
2026.08.29 07:51:00,07:51:00,96.0
2026.08.29 08:01:00,08:01:00,96.0
2026.08.29 08:11:00,08:11:00,96.0
2026.08.29 08:21:00,08:21:00,97.0
2026.08.29 08:30:00,08:30:00,96.0
2026.08.29 08:40:00,08:40:00,97.0
2026.08.29 08:51:00,08:51:00,97.0
2026.08.29 09:00:00,09:00:00,98.0
2026.08.29 09:11:00,09:11:00,97.0
2026.08.29 09:21:00,09:21:00,97.0
2026.08.29 09:31:00,09:31:00,97.0
2026.08.29 09:41:00,09:41:00,96.0
2026.08.29 09:51:00,09:51:00,96.0
2026.08.29 10:01:00,10:01:00,97.0
2026.08.29 10:40:00,10:40:00,96.0
2026.08.29 10:50:00,10:50:00,97.0
2026.08.29 11:00:00,11:00:00,96.0
2026.08.29 11:11:00,11:11:00,97.0
2026.08.29 11:21:00,11:21:00,97.0
2026.08.29 11:31:00,11:31:00,97.0
2026.08.29 11:41:00,11:41:00,96.0
2026.08.29 11:51:00,11:51:00,96.0
2026.08.29 12:01:00,12:01:00,96.0
2026.08.29 12:11:00,12:11:00,97.0
2026.08.29 12:21:00,12:21:00,98.0
2026.08.29 12:40:00,12:40:00,96.0
2026.08.29 13:16:00,13:16:00,97.0
2026.08.29 13:46:00,13:46:00,96.0
2026.08.29 14:26:00,14:26:00,96.0
2026.08.29 14:36:00,14:36:00,98.0
2026.08.29 14:57:00,14:57:00,96.0
2026.08.29 15:07:00,15:07:00,96.0
2026.08.29 15:11:00,15:11:00,97.0
2026.08.29 15:21:00,15:21:00,96.0
2026.08.29 15:31:00,15:31:00,96.0
2026.08.29 15:41:00,15:41:00,96.0
2026.08.29 15:51:00,15:51:00,92.0
2026.08.29 16:00:00,16:00:00,96.0
2026.08.29 16:10:00,16:10:00,96.0
2026.08.29 16:20:00,16:20:00,97.0
2026.08.29 16:30:00,16:30:00,96.0
2026.08.29 16:40:00,16:40:00,96.0
2026.08.29 16:50:00,16:50:00,96.0
2026.08.29 17:00:00,17:00:00,96.0
2026.08.29 17:10:00,17:10:00,98.0
2026.08.29 17:20:00,17:20:00,97.0
2026.08.29 18:06:00,18:06:00,96.0
2026.08.29 18:26:00,18:26:00,96.0
2026.08.29 18:36:00,18:36:00,96.0
2026.08.29 18:46:00,18:46:00,96.0
2026.08.29 19:26:00,19:26:00,97.0
2026.08.29 19:46:00,19:46:00,96.0
2026.08.29 20:06:00,20:06:00,96.0
2026.08.29 20:24:00,20:24:00,97.0
2026.08.29 21:20:00,21:20:00,96.0
2026.08.29 21:36:00,21:36:00,97.0
2026.08.29 21:41:00,21:41:00,97.0
2026.08.29 21:50:00,21:50:00,96.0
2026.08.29 22:00:00,22:00:00,96.0
2026.08.29 22:16:00,22:16:00,96.0
2026.08.29 22:24:00,22:24:00,95.0
2026.08.29 22:30:00,22:30:00,96.0
2026.08.29 22:50:00,22:50:00,97.0
2026.08.30 01:00:00,01:00:00,96.0
2026.08.30 02:11:00,02:11:00,96.0
2026.08.30 02:31:00,02:31:00,96.0
2026.08.30 02:50:00,02:50:00,97.0
2026.08.30 03:40:00,03:40:00,97.0
2026.08.30 03:50:00,03:50:00,97.0
2026.08.30 04:01:00,04:01:00,97.0
2026.08.30 04:11:00,04:11:00,97.0
2026.08.30 04:21:00,04:21:00,97.0
2026.08.30 04:31:00,04:31:00,98.0
2026.08.30 04:41:00,04:41:00,97.0
2026.08.30 04:51:00,04:51:00,97.0
2026.08.30 05:01:00,05:01:00,97.0
2026.08.30 05:11:00,05:11:00,93.0
2026.08.30 05:21:00,05:21:00,90.0
2026.08.30 05:31:00,05:31:00,96.0
2026.08.30 05:41:00,05:41:00,96.0
2026.08.30 05:51:00,05:51:00,96.0
2026.08.30 06:01:00,06:01:00,97.0
2026.08.30 06:11:00,06:11:00,98.0
2026.08.30 06:21:00,06:21:00,97.0
2026.08.30 06:31:00,06:31:00,97.0
2026.08.30 06:41:00,06:41:00,96.0
2026.08.30 06:51:00,06:51:00,97.0
2026.08.30 07:01:00,07:01:00,98.0
2026.08.30 07:11:00,07:11:00,98.0
2026.08.30 07:21:00,07:21:00,97.0
2026.08.30 07:36:00,07:36:00,97.0
2026.08.30 07:41:00,07:41:00,98.0
2026.08.30 07:51:00,07:51:00,98.0
2026.08.30 08:01:00,08:01:00,98.0
2026.08.30 08:10:00,08:10:00,97.0
2026.08.30 08:20:00,08:20:00,97.0
2026.08.30 08:30:00,08:30:00,97.0
2026.08.30 08:40:00,08:40:00,97.0
2026.08.30 08:50:00,08:50:00,97.0
2026.08.30 09:00:00,09:00:00,98.0
2026.08.30 09:11:00,09:11:00,97.0
2026.08.30 09:30:00,09:30:00,96.0
2026.08.30 09:46:00,09:46:00,96.0
2026.08.30 10:26:00,10:26:00,96.0
2026.08.30 10:30:00,10:30:00,96.0
2026.08.30 10:46:00,10:46:00,96.0
2026.08.30 11:46:00,11:46:00,97.0
2026.08.30 11:51:00,11:51:00,96.0
2026.08.30 12:06:00,12:06:00,96.0
2026.08.30 12:16:00,12:16:00,95.0
2026.08.30 12:46:00,12:46:00,96.0
2026.08.30 13:40:00,13:40:00,96.0
2026.08.30 18:06:00,18:06:00,96.0
2026.08.30 18:56:00,18:56:00,96.0
2026.08.30 19:16:00,19:16:00,94.0
2026.08.30 19:26:00,19:26:00,95.0
2026.08.30 20:00:00,20:00:00,96.0
2026.08.30 21:03:00,21:03:00,95.0
2026.08.30 21:30:00,21:30:00,96.0
2026.08.30 22:10:00,22:10:00,97.0
2026.08.30 22:21:00,22:21:00,96.0
2026.08.30 23:06:00,23:06:00,95.0
2026.08.30 23:16:00,23:16:00,94.0
2026.08.30 23:26:00,23:26:00,96.0
2026.08.31 00:20:00,00:20:00,96.0
2026.08.31 00:50:00,00:50:00,96.0
2026.08.31 01:00:00,01:00:00,96.0
2026.08.31 01:10:00,01:10:00,96.0
2026.08.31 01:33:00,01:33:00,96.0
2026.08.31 01:41:00,01:41:00,96.0
2026.08.31 01:51:00,01:51:00,96.0
2026.08.31 02:01:00,02:01:00,96.0
2026.08.31 02:11:00,02:11:00,96.0
2026.08.31 02:21:00,02:21:00,96.0
2026.08.31 02:31:00,02:31:00,97.0
2026.08.31 02:41:00,02:41:00,96.0
2026.08.31 02:51:00,02:51:00,97.0
2026.08.31 03:01:00,03:01:00,97.0
2026.08.31 03:11:00,03:11:00,97.0
2026.08.31 03:21:00,03:21:00,97.0
2026.08.31 03:31:00,03:31:00,98.0
2026.08.31 03:41:00,03:41:00,97.0
2026.08.31 03:51:00,03:51:00,97.0
2026.08.31 04:01:00,04:01:00,97.0
2026.08.31 04:11:00,04:11:00,97.0
2026.08.31 04:21:00,04:21:00,98.0
2026.08.31 04:31:00,04:31:00,98.0
2026.08.31 04:41:00,04:41:00,97.0
2026.08.31 04:56:00,04:56:00,98.0
2026.08.31 05:01:00,05:01:00,98.0
2026.08.31 05:11:00,05:11:00,98.0
2026.08.31 05:21:00,05:21:00,96.0
2026.08.31 05:30:00,05:30:00,96.0
2026.08.31 05:40:00,05:40:00,97.0
2026.08.31 05:50:00,05:50:00,96.0
2026.08.31 06:00:00,06:00:00,97.0
2026.08.31 06:10:00,06:10:00,97.0
2026.08.31 06:20:00,06:20:00,97.0
2026.08.31 06:30:00,06:30:00,97.0
2026.08.31 06:40:00,06:40:00,97.0
2026.08.31 06:50:00,06:50:00,97.0
2026.08.31 07:01:00,07:01:00,97.0
2026.08.31 07:10:00,07:10:00,96.0
2026.08.31 08:26:00,08:26:00,96.0
2026.08.31 09:26:00,09:26:00,96.0
2026.08.31 09:36:00,09:36:00,96.0
2026.08.31 09:46:00,09:46:00,96.0
2026.08.31 09:56:00,09:56:00,95.0
2026.08.31 10:06:00,10:06:00,96.0
2026.08.31 10:16:00,10:16:00,96.0
2026.08.31 10:26:00,10:26:00,95.0
2026.08.31 10:56:00,10:56:00,95.0
2026.08.31 11:36:00,11:36:00,96.0
2026.08.31 11:56:00,11:56:00,93.0
2026.08.31 12:16:00,12:16:00,96.0
2026.08.31 12:26:00,12:26:00,96.0
2026.08.31 12:36:00,12:36:00,96.0
2026.08.31 12:46:00,12:46:00,95.0
2026.08.31 12:56:00,12:56:00,96.0
2026.08.31 13:06:00,13:06:00,96.0
2026.08.31 13:16:00,13:16:00,96.0
2026.08.31 13:26:00,13:26:00,96.0
2026.08.31 13:36:00,13:36:00,96.0
2026.08.31 13:46:00,13:46:00,96.0
2026.08.31 14:23:00,14:23:00,95.0
2026.08.31 14:50:00,14:50:00,95.0
2026.08.31 15:40:00,15:40:00,96.0
2026.08.31 15:56:00,15:56:00,97.0
2026.08.31 16:30:00,16:30:00,97.0
2026.08.31 17:11:00,17:11:00,96.0
2026.08.31 17:21:00,17:21:00,96.0
2026.08.31 17:31:00,17:31:00,97.0
2026.08.31 17:43:00,17:43:00,97.0
2026.08.31 17:50:00,17:50:00,97.0
2026.08.31 18:01:00,18:01:00,97.0
2026.08.31 18:11:00,18:11:00,97.0
2026.08.31 18:20:00,18:20:00,98.0
2026.08.31 18:56:00,18:56:00,96.0
2026.08.31 19:36:00,19:36:00,95.0
2026.08.31 19:56:00,19:56:00,96.0
2026.08.31 21:16:00,21:16:00,96.0
2026.08.31 21:46:00,21:46:00,96.0
2026.08.31 22:06:00,22:06:00,96.0
2026.08.31 22:56:00,22:56:00,95.0
2026.08.31 23:16:00,23:16:00,96.0
2026.08.31 23:26:00,23:26:00,96.0
2026.08.31 23:36:00,23:36:00,96.0
2026.08.31 23:46:00,23:46:00,96.0
